format,row_no,brief_id,title,role,industry,jtbd,execution_status,session_id,session_url,share_status,share_id,share_url,missing_fields,repair_action
html,54,ce98f261-f9e4-4c9e-963d-f9ad05c8d580,Which prior-art fields create the most significant patent risks for software-defined vehicles?,in_house_ip_legal,automotive,"[""prior_art""]",completed,sess_db09b95cd14c4071,https://eureka.patsnap.com/ai-search/sess_db09b95cd14c4071?from=rd-home&start_from=eureka_landingpage,submission_unknown,,,share_url,retry_share_only
report,936,5bce19e5-accc-457a-b64d-0f9789723bb4,What intellectual-property risks should be assessed for software-enabled functions across electronics manufacturing?,innovation_product_strategy,electronics_manufacturing,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,937,9dfc5971-7285-4da5-837a-c8a9c8213dd6,Which intellectual-property risks can affect the use of manufacturing processes and production know-how in electronics manufacturing?,innovation_product_strategy,electronics_manufacturing,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,938,d5fcded7-752b-440b-a1dd-1ad6d47dffe5,What intellectual-property risks should be assessed before emerging technologies are added to electronics product roadmaps?,innovation_product_strategy,electronics_manufacturing,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,939,4fec4cca-11bb-42bd-988b-bbb89b207a30,Which intellectual-property ownership risks should electronics manufacturers assess in collaborative product development?,innovation_product_strategy,electronics_manufacturing,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,940,1e645790-359a-43b6-a26a-7377b179d668,What intellectual-property risks could constrain design-around options and future product differentiation in electronics manufacturing?,innovation_product_strategy,electronics_manufacturing,"[""product_ip_risks""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,941,c89f980c-4ade-48ed-891f-e3b02c485f93,Which emerging technology trends should shape R&D priorities across the electronics manufacturing industry?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,942,a664400c-ec7a-42dd-ae9b-9ec58741cfa8,How are intelligent automation trends changing R&D opportunities across electronics manufacturing?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,943,f3fbb1d9-e3cf-4572-b175-bc19fddc2f54,"Which inspection, metrology, and quality-control technology trends offer the strongest R&D opportunities in electronics manufacturing?",innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,944,6edaf106-9622-46c4-b991-18497a9b514c,How should digital twins and virtual engineering trends influence electronics manufacturing R&D priorities?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,945,a40dac6f-5e7c-4496-b2f5-d8673f3c8c61,Which advanced packaging and interconnect trends warrant greater R&D attention across electronics manufacturing?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,946,9552cfc0-a18e-4945-b67b-67f55333bab1,How are sustainable manufacturing technologies creating new R&D priorities in the electronics manufacturing industry?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,947,adcd4f80-8c59-46dc-8846-c5475c3e5e46,Which additive and printed electronics manufacturing trends have the greatest potential to become mainstream R&D fields?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,948,2f84cb33-194a-47b0-8de8-edbbf413eee2,Which materials and process technology trends are most likely to reshape electronics manufacturing R&D?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,949,e82f621b-5e23-4509-bac7-50e115966605,How are connected-factory and manufacturing data infrastructure trends shifting electronics manufacturing R&D priorities?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,950,e952e67a-1505-44ff-b303-da6a6cf41637,Which manufacturing technologies are emerging to improve resilience and adaptability across the electronics industry?,innovation_product_strategy,electronics_manufacturing,"[""rd_directions""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,951,857bdb95-2343-4698-b605-bbcbc02e19da,How have major electronics manufacturing competitors shifted their technology bets over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,952,18aa134b-1a2f-4388-9248-cc104a146c19,Which electronics manufacturing competitors have advanced their technologies toward commercial readiness over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,953,8404b7af-fb87-48da-89df-83b6ab5fbf3f,How have competitors’ partnerships changed access to technology in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,954,6acbfd09-b8f0-4221-a581-1365549ca26c,Which new technology providers have become credible competitors in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,955,cc904f91-14cd-49da-9682-d3179660d18c,How has evidence for competitors’ technical performance advantages changed in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,956,ac8a8c78-17d1-4f34-ad8e-db75b8b6dbcf,How have electronics manufacturing competitors changed their approach to technology integration over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,957,7c07dac0-0be0-4c9b-9e1a-67d0fcb7f5cf,Which competitors’ technologies have moved from initial deployments to wider use in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,958,ad2ace6e-adb9-48bd-b11f-728a426aa414,How have competitors’ acquisitions changed technology supply options in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,959,8840ae87-b528-40ac-a8ac-c7e4ff55b3b6,Where have electronics manufacturing competitors reduced technology commitments over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,960,328c5ae1-c3bc-4f1c-bc4f-188a4d132c6b,How have competitors’ sustainability-focused technology offerings evolved in electronics manufacturing over the past two years?,innovation_product_strategy,electronics_manufacturing,"[""technology_competitors""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,961,59336076-95cd-4e92-9b48-735a363330ad,Which emerging technologies offer the strongest innovation opportunities across the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,962,246b8a23-e0a4-4092-90fe-2e836fe71bef,Where do unmet operational needs create the most promising technology innovation opportunities in the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,963,6b06c672-9d8a-4d0a-a671-2ffb5b838381,Which cross-sector integration technologies present new application opportunities for the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,964,12c83a12-62ba-4c76-92d7-d054993a43e2,Which emerging technologies could create new resilience and climate-adaptation opportunities across the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,965,3eb68f00-10fe-458a-a3a4-ada144f29878,Which technology opportunities could advance circularity and resource efficiency across the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,966,c8338e9a-c5bb-4ced-86c5-02400055fbd4,Which emerging digital technologies open significant new value opportunities across the energy industry?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,967,ce1a5ec5-586c-4d81-968a-5e7b949fbbb6,Which technologies could unlock new opportunities for decentralized and participatory energy systems?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
report,968,40938d29-488b-45f8-8a77-a29ee8a4470e,Which emerging technologies offer innovation opportunities for energy-intensive and hard-to-abate applications?,innovation_product_strategy,energy,"[""innovation_opportunities""]",submission_unknown,,,pending,,,session_url|share_url,force_resubmit_unknown
