case_index,title,industry,status,selected_at,used_at,last_run_at,session_url,share_url,error
420,Domestic appliance with a control system,other,used,2026-09-08T12:21:17.164960+00:00,2026-09-08T12:21:20.191888+00:00,2026-09-08T12:21:20.191888+00:00,https://eureka.patsnap.com/ai-search/sess_264f0d2c63484d70?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=938929f6732383c1bffe1a0c722ef011&from=invite-eureakplg-result&content=,
422,Multi-Utilitarian Spork-Knife-Chopstick Implement for Portable Dining,food_farming_production,used,2026-09-08T09:33:56.508600+00:00,2026-09-08T12:00:00.672015+00:00,2026-09-08T12:00:00.672015+00:00,https://eureka.patsnap.com/ai-search/sess_973475c490f94359?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5557e997030c47023529a554a726ba97&from=invite-eureakplg-result&content=,
425,UV-LED Coating Composition for Surface Cure Without Yellowing,materials,used,2026-09-08T12:20:48.891546+00:00,2026-09-08T12:20:51.818801+00:00,2026-09-08T12:20:51.818801+00:00,https://eureka.patsnap.com/ai-search/sess_6e0e651884564e12?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=f70b423f83c291effabc3b936672e48c&from=invite-eureakplg-result&content=,
427,Lithium-Ion Capacitor Electrolyte for Wide-Temperature Stability,electronics_manufacturing,used,2026-09-08T12:17:10.978597+00:00,2026-09-08T12:17:14.591399+00:00,2026-09-08T12:17:14.591399+00:00,https://eureka.patsnap.com/ai-search/sess_c63214a97756492a?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=717e0d85fa71aab984baceb217aea162&from=invite-eureakplg-result&content=,
428,Porous External Electrode Structure for Bend-Resistant Multilayer Capacitors,electronics_manufacturing,used,2026-09-08T12:17:14.597851+00:00,2026-09-08T12:17:18.893681+00:00,2026-09-08T12:17:18.893681+00:00,https://eureka.patsnap.com/ai-search/sess_519b90a7b8b44c27?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=10931013105344e5a93da73563ceb23e&from=invite-eureakplg-result&content=,
430,Air-Conditioning Power Estimation With Field-Calibrated Lookup Tables,other,used,2026-09-08T12:21:20.199702+00:00,2026-09-08T12:21:21.898082+00:00,2026-09-08T12:21:21.898082+00:00,https://eureka.patsnap.com/ai-search/sess_e49916c723b04c60?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4971518633aad2102b0a68f23aea90b3&from=invite-eureakplg-result&content=,
431,Acoustic muffler for a motorized food processing device,food_farming_production,used,2026-09-08T09:33:56.508601+00:00,2026-09-08T12:04:50.786932+00:00,2026-09-08T12:04:50.786932+00:00,https://eureka.patsnap.com/ai-search/sess_9a8db2e51890409d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=b8394afda2d69ff72ef170aa644bf2b5&from=invite-eureakplg-result&content=,
432,Amino Acid Derivative Surfactants for Simplified Cleaning Formulations,chemical,used,2026-09-08T12:16:21.110133+00:00,2026-09-08T12:16:24.336491+00:00,2026-09-08T12:16:24.336491+00:00,https://eureka.patsnap.com/ai-search/sess_11b409f0e111496d?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=cd48c734ccd6d10dd97aee43ded2c2fb&from=invite-eureakplg-result&content=,
434,Multilayer Ceramic Structure With Asymmetric Ridge Curvature,materials,used,2026-09-08T12:20:51.822086+00:00,2026-09-08T12:20:53.736209+00:00,2026-09-08T12:20:53.736209+00:00,https://eureka.patsnap.com/ai-search/sess_55f5c7655cf04474?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=eb77c25c3424616ff1ebf90ce2f2002f&from=invite-eureakplg-result&content=,
436,Current Transformer Polarity Verification for Secondary Wiring Errors,energy,used,2026-09-08T12:18:03.687815+00:00,2026-09-08T12:18:06.502954+00:00,2026-09-08T12:18:06.502954+00:00,https://eureka.patsnap.com/ai-search/sess_2a11b5e5827d4bd3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=2b9f28eede24564959e63da498c10b18&from=invite-eureakplg-result&content=,
438,Embedded Diffusion Barriers for Scaled Copper Interconnects,materials,used,2026-09-08T12:20:53.744512+00:00,2026-09-08T12:20:55.516901+00:00,2026-09-08T12:20:55.516901+00:00,https://eureka.patsnap.com/ai-search/sess_65d7bfa185f447ff?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=003946dd5a386187b062b181a7d12385&from=invite-eureakplg-result&content=,
441,Laundry Scent Additive Composition to Prevent Detergent Overdose,chemical,used,2026-09-08T12:16:24.343369+00:00,2026-09-08T12:16:27.886630+00:00,2026-09-08T12:16:27.886630+00:00,https://eureka.patsnap.com/ai-search/sess_7728e04ce6d946ae?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=41ba6a389397bac6aa8ebd5a7c856798&from=invite-eureakplg-result&content=,
443,Integrated Passive Structure With Edge Stress Buffer for Thermal Cracks,materials,used,2026-09-08T12:20:55.524437+00:00,2026-09-08T12:20:57.953832+00:00,2026-09-08T12:20:57.953832+00:00,https://eureka.patsnap.com/ai-search/sess_7a2c0a6bafc24f04?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=003086c01728f92ce15725460374b73d&from=invite-eureakplg-result&content=,
448,Thermal Runaway Prevention Film With Adhesive-Free Fireproof Sealing,materials,used,2026-09-08T12:20:57.957907+00:00,2026-09-08T12:21:00.215660+00:00,2026-09-08T12:21:00.215660+00:00,https://eureka.patsnap.com/ai-search/sess_d651b8c11c2e401c?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=36052babe1d883b676660f56a8b49149&from=invite-eureakplg-result&content=,
449,Towel with Secured Openings for Headrest and Chair Anchoring,other,used,2026-09-08T12:21:21.901244+00:00,2026-09-08T12:21:23.775272+00:00,2026-09-08T12:21:23.775272+00:00,https://eureka.patsnap.com/ai-search/sess_a521dda4a1f14ba7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c6184f4414aea54f893f78c836881add&from=invite-eureakplg-result&content=,
451,Adaptive Capacitor Switching for Low-Speed Ceiling Fan Control,other,used,2026-09-08T12:21:23.783779+00:00,2026-09-08T12:21:25.400736+00:00,2026-09-08T12:21:25.400736+00:00,https://eureka.patsnap.com/ai-search/sess_0cdcad0dfab647a1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=766b8f75982bf87e576f5bfa607237ef&from=invite-eureakplg-result&content=,
452,System and method for defrosting/ de-icing an air-conditioner,other,used,2026-09-08T12:21:25.408881+00:00,2026-09-08T12:21:27.464498+00:00,2026-09-08T12:21:27.464498+00:00,https://eureka.patsnap.com/ai-search/sess_cb08c5688f4b42a4?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=4f2d73ae8534e79187210c00339d0853&from=invite-eureakplg-result&content=,
453,Power Management Circuit Using Blanking Detection to Cut Display Idle Power,electronics_manufacturing,used,2026-09-08T12:17:18.900152+00:00,2026-09-08T12:17:22.321705+00:00,2026-09-08T12:17:22.321705+00:00,https://eureka.patsnap.com/ai-search/sess_5cf1d02888314966?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=f27ddf2ec917fdc6eb3c7064e2c16a84&from=invite-eureakplg-result&content=,
454,Cleaning robot and method for performing task thereof,other,used,2026-09-08T12:21:27.471334+00:00,2026-09-08T12:21:31.186924+00:00,2026-09-08T12:21:31.186924+00:00,https://eureka.patsnap.com/ai-search/sess_f122f3df44e44fba?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=46be926b787ce84d50570a1f9be2aa80&from=invite-eureakplg-result&content=,
455,"Composite magnetically permeable layer for pot, preparation method therefor, and pot",materials,used,2026-09-08T12:21:00.218785+00:00,2026-09-08T12:21:02.087714+00:00,2026-09-08T12:21:02.087714+00:00,https://eureka.patsnap.com/ai-search/sess_38d0d32159cf45c8?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=8c069c86b8cbeea5f8df6bc906069dc0&from=invite-eureakplg-result&content=,
458,Device for determining a fill level of a dust collector for a vacuum cleaner,other,used,2026-09-08T12:21:31.190134+00:00,2026-09-08T12:21:32.979281+00:00,2026-09-08T12:21:32.979281+00:00,https://eureka.patsnap.com/ai-search/sess_24c436345d864cee?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=06fac31dcf825c54e60cb1b926373186&from=invite-eureakplg-result&content=,
459,Fabric Pretreatment Coating for Inkjet Color Density and Washfastness,materials,used,2026-09-08T12:21:02.095607+00:00,2026-09-08T12:21:04.265804+00:00,2026-09-08T12:21:04.265804+00:00,https://eureka.patsnap.com/ai-search/sess_1e2f532a12fe4e33?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=51597f7c94a58e056027415284e8bfc3&from=invite-eureakplg-result&content=,
460,FinFET Metal Gate Work Function Tuning for Threshold Voltage Control,electronics_manufacturing,used,2026-09-08T12:17:22.328569+00:00,2026-09-08T12:17:26.027275+00:00,2026-09-08T12:17:26.027275+00:00,https://eureka.patsnap.com/ai-search/sess_55c60b8236f04967?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=77418d7b5c40ab0da2eb7f9ad014047a&from=invite-eureakplg-result&content=,
462,Heating control circuit and electric blanket configured with heating control circuit,other,used,2026-09-08T12:21:32.983555+00:00,2026-09-08T12:21:34.707383+00:00,2026-09-08T12:21:34.707383+00:00,https://eureka.patsnap.com/ai-search/sess_28c1205ff7364963?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=892ef8731a55f5fe3c66a1527333f881&from=invite-eureakplg-result&content=,
464,Modular Diatomaceous Earth Absorption Mat for Rapid Drying and Hygiene,materials,used,2026-09-08T12:21:04.269014+00:00,2026-09-08T12:21:06.269596+00:00,2026-09-08T12:21:06.269596+00:00,https://eureka.patsnap.com/ai-search/sess_ba15ef0c3c5b4699?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=f99cd68f8782198d6287db358fce8d12&from=invite-eureakplg-result&content=,
465,Pixel Shifting Control for OLED Burn-In Prevention,electronics_manufacturing,used,2026-09-08T12:17:26.033954+00:00,2026-09-08T12:17:30.430618+00:00,2026-09-08T12:17:30.430618+00:00,https://eureka.patsnap.com/ai-search/sess_ae8163137fe4407b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3d9697afef7dde3f43b932feda22e974&from=invite-eureakplg-result&content=,
470,Smart toilet for human health monitoring,other,used,2026-09-08T12:21:34.714548+00:00,2026-09-08T12:21:37.089395+00:00,2026-09-08T12:21:37.089395+00:00,https://eureka.patsnap.com/ai-search/sess_f0decb65da4f4e86?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=745f8921be150a017ba0c640423c5ad6&from=invite-eureakplg-result&content=,
471,Dishwasher Spray Arm Obstruction Detection via Pump Power Monitoring,other,used,2026-09-08T12:21:37.096893+00:00,2026-09-08T12:21:38.890481+00:00,2026-09-08T12:21:38.890481+00:00,https://eureka.patsnap.com/ai-search/sess_e7cf2f8bb797434a?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=5bcc428a4a090f1e1f22e57bda753db0&from=invite-eureakplg-result&content=,
472,Stackable Molded Plastic Rocking Chair with Rocker Stability Design,other,used,2026-09-08T12:21:38.898542+00:00,2026-09-08T12:21:40.870079+00:00,2026-09-08T12:21:40.870079+00:00,https://eureka.patsnap.com/ai-search/sess_ea6f3da91dd64346?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=de7b210396ad6fedf5e3afe10a2a1525&from=invite-eureakplg-result&content=,
473,Switched-Capacitor Reverse Charging for Higher Power and Lower Heat,electronics_manufacturing,used,2026-09-08T12:17:30.437175+00:00,2026-09-08T12:17:33.598433+00:00,2026-09-08T12:17:33.598433+00:00,https://eureka.patsnap.com/ai-search/sess_58928cd54eac4d7f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=05017960a0031e03bb20cb8884ed4f07&from=invite-eureakplg-result&content=,
475,Wireless Charging Power Control for Cover Material and Heat Limits,materials,used,2026-09-08T12:21:06.276744+00:00,2026-09-08T12:21:08.074565+00:00,2026-09-08T12:21:08.074565+00:00,https://eureka.patsnap.com/ai-search/sess_354b26f9498b4a62?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c6a8aaf8c5b4acf8e11085226752a1af&from=invite-eureakplg-result&content=,
476,Process for treating a fabric and related compositions,materials,used,2026-09-08T12:21:08.081834+00:00,2026-09-08T12:21:10.357888+00:00,2026-09-08T12:21:10.357888+00:00,https://eureka.patsnap.com/ai-search/sess_4fb7dd9516aa4286?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=196ff3835a36ea80ce5cb5f7be71a4de&from=invite-eureakplg-result&content=,
477,Adaptive Beamforming for Fixed-Microphone Boomless Headphones,other,used,2026-09-08T12:21:40.877379+00:00,2026-09-08T12:21:43.037063+00:00,2026-09-08T12:21:43.037063+00:00,https://eureka.patsnap.com/ai-search/sess_800d1105b0ee42af?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=c108ab0333ccfabef920a108fd02159b&from=invite-eureakplg-result&content=,
480,Air Fryer Heating Assembly Layout to Reduce Airflow Energy Loss,food_farming_production,used,2026-09-08T09:33:56.508602+00:00,2026-09-08T12:04:52.425100+00:00,2026-09-08T12:04:52.425100+00:00,https://eureka.patsnap.com/ai-search/sess_bf25bb9225e5425b?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=ec389e826888f1c3edacdc59e88e31ec&from=invite-eureakplg-result&content=,
482,Compact Antenna Angle Adjustment Mechanism With Dual-Range Pivoting,other,used,2026-09-08T12:21:43.040550+00:00,2026-09-08T12:21:45.172025+00:00,2026-09-08T12:21:45.172025+00:00,https://eureka.patsnap.com/ai-search/sess_d96f70ab2fcb4db7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=3968ad149e94486a0d4cfd7dd746caf7&from=invite-eureakplg-result&content=,
483,Articulated Vehicle Lane-Keeping Control Under Tire Abnormalities,automotive,used,2026-09-08T12:13:10.283565+00:00,2026-09-08T12:13:16.964282+00:00,2026-09-08T12:13:16.964282+00:00,https://eureka.patsnap.com/ai-search/sess_5b47fb63d592407e?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=d1bef082335da2a6b93397e8e6067734&from=invite-eureakplg-result&content=,
485,Battery Cell Current Interrupt Structure for Overcharge Pressure Cutoff,energy,used,2026-09-08T12:18:06.510217+00:00,2026-09-08T12:18:10.028259+00:00,2026-09-08T12:18:10.028259+00:00,https://eureka.patsnap.com/ai-search/sess_9271a6e44ee44996?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=751039fc204d40f565a95296526c9290&from=invite-eureakplg-result&content=,
486,EV Battery State-of-Health Assessment Using Cell Voltage Balance,energy,used,2026-09-08T12:18:10.034964+00:00,2026-09-08T12:18:12.656480+00:00,2026-09-08T12:18:12.656480+00:00,https://eureka.patsnap.com/ai-search/sess_9ddb27778d0f43b7?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=0973dc8fbf1fe8997dc44ddcc4380bbc&from=invite-eureakplg-result&content=,
487,Refrigerator with heat dissipation compartment at bootom,other,used,2026-09-08T12:21:45.179329+00:00,2026-09-08T12:21:47.389159+00:00,2026-09-08T12:21:47.389159+00:00,https://eureka.patsnap.com/ai-search/sess_712a98c5fa3842e2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=526047e6d204886504854ed4704020e9&from=invite-eureakplg-result&content=,
489,Potassium Fluoroaluminate Brazing Flux for Corrosion Control,materials,used,2026-09-08T12:21:10.365688+00:00,2026-09-08T12:21:13.548297+00:00,2026-09-08T12:21:13.548297+00:00,https://eureka.patsnap.com/ai-search/sess_c360ff87825043d3?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fa2b20511b9d9cab2c5106347325b5a4&from=invite-eureakplg-result&content=,
490,Ceramic Capacitor Metal Electrode with In-Situ BaTiO3 Dispersion,materials,used,2026-09-08T12:21:13.551213+00:00,2026-09-08T12:21:17.158018+00:00,2026-09-08T12:21:17.158018+00:00,https://eureka.patsnap.com/ai-search/sess_a40f51d083074c3f?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=9f89ebd98a383f1285a2d308f5b54e3c&from=invite-eureakplg-result&content=,
492,Cold-Plate Rectification Module Layout for Server Power Cooling,energy,used,2026-09-08T12:18:12.663129+00:00,2026-09-08T12:18:15.262829+00:00,2026-09-08T12:18:15.262829+00:00,https://eureka.patsnap.com/ai-search/sess_4871d145a5b749d2?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=98d83d212f3983b8a3719dfbfd431de3&from=invite-eureakplg-result&content=,
493,Vehicle Collision Time Prediction Using Travel Envelope Segmentation,automotive,used,2026-09-08T12:13:16.971144+00:00,2026-09-08T12:13:21.863455+00:00,2026-09-08T12:13:21.863455+00:00,https://eureka.patsnap.com/ai-search/sess_94b8a746f7cc4d61?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fb0ddbad7927a8336ce9cdff1cbd5ef7&from=invite-eureakplg-result&content=,
494,Container for heating frozen filling-wrapping food in microwave oven and heating method using the same,food_farming_production,used,2026-09-08T09:33:56.508604+00:00,2026-09-08T12:04:54.402969+00:00,2026-09-08T12:04:54.402969+00:00,https://eureka.patsnap.com/ai-search/sess_d8f3a8aab65244a9?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=65844e87ad7c8bf425d13a175015eca2&from=invite-eureakplg-result&content=,
495,CrₓN₁₋ₓ Coating for Cookware Wear Resistance and Non-Stick Performance,food_farming_production,used,2026-09-08T09:33:56.508605+00:00,2026-09-08T12:04:58.105748+00:00,2026-09-08T12:04:58.105748+00:00,https://eureka.patsnap.com/ai-search/sess_9a5105ccd4f54bc1?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=be1c4859bb8d1cff4848856a6564ff11&from=invite-eureakplg-result&content=,
498,Current Transformer Polarity Verification for Secondary Wiring,energy,used,2026-09-08T12:18:15.269107+00:00,2026-09-08T12:18:18.937463+00:00,2026-09-08T12:18:18.937463+00:00,https://eureka.patsnap.com/ai-search/sess_15c9406270894386?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=fa183492545f05358055abbb37b20d49&from=invite-eureakplg-result&content=,
499,Cup Locking Structure with Magnetic Bolt Mechanism for Hidden Security,other,used,2026-09-08T12:21:47.392383+00:00,2026-09-08T12:21:50.182352+00:00,2026-09-08T12:21:50.182352+00:00,https://eureka.patsnap.com/ai-search/sess_b45dece3637c41df?from=rd-home&start_from=eureka_landingpage,https://eureka.patsnap.com/share/?id=e8bd4a04648dba2651d851352dcdae57&from=invite-eureakplg-result&content=,
